Produktgruppe,RowID,Phase,Datumsfeld,Datum,Mitarbeiter
NA,4161153345392516,3,K am,2025-09-08,LK
NA,5005578275524484,2,BE am,2025-08-21,EK
NA,5005578275524484,3,K am,2025-09-08,LK
NA,1627878554996612,2,BE am,2025-08-19,LK
NA,6131478182367108,2,BE am,2025-08-21,EK
NA,6131478182367108,3,K am,2025-09-08,LK
NA,8383277996052356,3,K am,2025-09-08,LK
NA,4442628322103172,3,K am,2025-08-26,SM
NA,8946227949473668,2,BE am,2025-08-18,LK
NA,44581810999172,3,K am,2025-08-26,SM
NA,4548181438369668,3,K am,2025-08-27,SM
NA,6799981252054916,3,K am,2025-09-08,LK
NA,1170481717841796,3,K am,2025-09-08,LK
NA,7925881158897540,2,BE am,2025-08-21,EK
NA,7925881158897540,3,K am,2025-09-08,LK
NA,607531764420484,2,BE am,2025-09-05,LK
NA,5111131391790980,2,BE am,2025-08-19,LK
NA,8488831112318852,3,K am,2025-08-21,SM
NA,326056787709828,3,K am,2025-08-26,SM
NA,4829656415080324,2,BE am,2025-08-18,LK
NA,4829656415080324,3,K am,2025-08-26,SM
NA,2577856601395076,2,BE am,2025-08-18,LK
NA,7081456228765572,2,BE am,2025-08-18,LK
NA,7081456228765572,3,K am,2025-08-27,SM
NA,1451956694552452,2,BE am,2025-08-20,SM
NA,5392606368501636,2,BE am,2025-08-25,SM
NA,3140806554816388,2,BE am,2025-08-19,LK
NA,8770306089029508,3,K am,2025-08-21,SM
NA,6940718740410244,2,BE am,2025-08-18,LK
NA,3000069066461060,2,BE am,2025-08-25,SM
NA,466794276065156,2,BE am,2025-08-19,SM
NA,466794276065156,3,K am,2025-08-21,SM
NA,4970393903435652,1,Kontrolle,2025-09-02,SM
NA,2718594089750404,1,Kontrolle,2025-09-10,HI
NA,7222193717120900,3,K am,2025-08-26,SM
NA,1592694182907780,1,Kontrolle,2025-09-09,SM
NA,3844493996593028,1,Kontrolle,2025-09-09,SM
NA,8348093623963524,1,Kontrolle,2025-09-10,HI
NA,8348093623963524,2,BE am,2025-09-10,LK
NA,5533343856856964,1,Kontrolle,2025-09-10,HI
NA,2155644136329092,1,Kontrolle,2025-09-10,HI
NA,6659243763699588,1,Kontrolle,2025-09-05,DM
NA,2366750368862084,1,Kontrolle,2025-09-05,DM
NA,2366750368862084,2,BE am,2025-09-05,LK
NA,1240850462019460,2,BE am,2025-08-19,SM
NA,1240850462019460,3,K am,2025-08-26,SM
NA,5744450089389956,1,Kontrolle,2025-09-05,DM
NA,2648225345572740,3,K am,2025-08-21,SM
NA,7151824972943236,3,K am,2025-09-08,LK
NA,6025925066100612,1,Kontrolle,2025-08-21,SM
NA,3774125252415364,3,K am,2025-08-26,SM
NA,8277724879785860,2,BE am,2025-08-18,LK
NA,959375485308804,3,K am,2025-08-26,SM
NA,7714774926364548,3,K am,2025-09-08,LK
NA,6588875019521924,2,BE am,2025-08-25,SM
NA,4337075205836676,2,BE am,2025-08-25,SM
NA,4337075205836676,3,K am,2025-09-08,LK
NA,8840674833207172,2,BE am,2025-09-05,LK
NA,255688043532164,2,BE am,2025-08-19,LK
NA,4759287670902660,2,BE am,2025-08-25,SM
NA,5885187577745284,1,Kontrolle,2025-09-01,SM
NA,818637996953476,1,Kontrolle,2025-08-27,LK
NA,6448137531166596,2,BE am,2025-08-18,LK
NA,6448137531166596,3,K am,2025-09-08,LK
NA,537163020242820,1,Kontrolle,2025-08-27,LK
NA,2788962833928068,2,BE am,2025-08-19,LK
NA,3914862740770692,3,K am,2025-08-21,SM
NA,1100112973664132,1,Kontrolle,2025-09-05,DM
NA,5603712601034628,1,Kontrolle,2025-09-05,DM
NA,5603712601034628,2,BE am,2025-09-09,LK
NA,3351912787349380,1,Kontrolle,2025-09-05,DM
NA,3351912787349380,2,BE am,2025-09-05,LK
NA,2226012880506756,3,K am,2025-08-21,SM
NA,6729612507877252,1,Kontrolle,2025-09-02,SM
NA,4477812694192004,3,K am,2025-08-26,SM
NA,8981412321562500,1,Kontrolle,2025-09-05,DM
NA,8981412321562500,2,BE am,2025-09-05,LK
NA,8981412321562500,3,K am,2025-09-08,LK
NA,4530589252325252,1,Kontrolle,2025-09-05,DM
NA,4530589252325252,2,BE am,2025-09-10,LK
NA,1152889531797380,2,BE am,2025-08-19,LK
NA,5656489159167876,1,Kontrolle,2025-09-05,DM
NA,5093539205746564,1,Kontrolle,2025-09-05,DM
NA,5093539205746564,2,BE am,2025-09-09,LK
NA,7345339019431812,2,BE am,2025-08-19,SM
NA,1715839485218692,3,K am,2025-08-21,SM
NA,6219439112589188,1,Kontrolle,2025-09-02,SM
NA,3967639298903940,1,Kontrolle,2025-09-05,DM
NA,8471238926274436,1,Kontrolle,2025-09-01,SM
NA,8471238926274436,2,BE am,2025-09-09,LK
NA,7063864042721156,1,Kontrolle,2025-09-05,DM
NA,3686164322193284,2,BE am,2025-09-04,LK
NA,8189763949563780,1,Kontrolle,2025-09-05,DM
NA,3123214368771972,3,K am,2025-08-21,SM
NA,7626813996142468,3,K am,2025-08-21,SM
NA,1997314461929348,1,Kontrolle,2025-09-05,DM
NA,6500914089299844,1,Kontrolle,2025-09-05,DM
NA,6500914089299844,2,BE am,2025-09-10,LK
NA,4249114275614596,1,Kontrolle,2025-09-05,DM
NA,4249114275614596,2,BE am,2025-09-09,LK
NA,2419526926995332,3,K am,2025-08-26,SM
NA,5797226647523204,1,Kontrolle,2025-09-10,HI
NA,1856576973574020,1,Kontrolle,2025-09-09,SM
NA,6360176600944516,1,Kontrolle,2025-09-05,DM
NA,4108376787259268,1,Kontrolle,2025-09-05,DM
NA,4108376787259268,2,BE am,2025-09-09,LK
NA,8611976414629764,3,K am,2025-08-21,SM
NA,4952801717391236,3,K am,2025-08-21,SM
NA,2701001903705988,1,Kontrolle,2025-09-02,SM
NA,7204601531076484,1,Kontrolle,2025-09-05,DM
NA,1575101996863364,3,K am,2025-08-26,SM
NA,1012152043442052,2,BE am,2025-08-25,SM
NA,1012152043442052,3,K am,2025-08-27,LK
NA,8893451391340420,1,Kontrolle,2025-09-05,DM
NA,97358369132420,2,BE am,2025-08-18,LK
NA,97358369132420,3,K am,2025-08-26,SM
NA,4600957996502916,1,Kontrolle,2025-09-05,DM
NA,4600957996502916,2,BE am,2025-09-09,LK
NA,2349158182817668,1,Kontrolle,2025-09-05,DM
NA,2349158182817668,2,BE am,2025-09-10,LK
NA,6852757810188164,1,Kontrolle,2025-09-05,DM
NA,6852757810188164,2,BE am,2025-09-09,LK
NA,5163907949924228,1,Kontrolle,2025-09-05,DM
NA,378833345843076,3,K am,2025-08-21,SM
NA,4882432973213572,1,Kontrolle,2025-09-05,DM
NA,2630633159528324,2,BE am,2025-08-18,LK
NA,2630633159528324,3,K am,2025-08-26,SM
NA,7134232786898820,1,Kontrolle,2025-09-05,DM
NA,7134232786898820,2,BE am,2025-09-09,LK
NA,3756533066370948,1,Kontrolle,2025-09-01,SM
NA,3756533066370948,2,BE am,2025-09-11,SM
NA,8260132693741444,1,Kontrolle,2025-09-02,SM
NA,5445382926634884,1,Kontrolle,2025-09-05,DM
NA,5445382926634884,2,BE am,2025-09-10,LK
NA,7697182740320132,1,Kontrolle,2025-09-05,DM
NA,8823082647162756,1,Kontrolle,2025-09-05,DM
NA,2489895671172996,2,BE am,2025-08-19,SM
NA,2489895671172996,3,K am,2025-08-26,SM
NA,1363995764330372,1,Kontrolle,2025-08-26,SM
NA,5867595391700868,1,Kontrolle,2025-09-05,DM
NA,5867595391700868,2,BE am,2025-09-10,LK
NA,3615795578015620,1,Kontrolle,2025-09-05,DM
NA,3615795578015620,2,BE am,2025-09-09,LK
NA,5304645438279556,1,Kontrolle,2025-09-01,SM
NA,5304645438279556,2,BE am,2025-09-11,SM
NA,6430545345122180,1,Kontrolle,2025-09-10,HI
NA,6430545345122180,2,BE am,2025-09-10,LK
NA,8682345158807428,1,Kontrolle,2025-09-05,DM
NA,519570834198404,1,Kontrolle,2025-09-05,DM
NA,7274970275254148,1,Kontrolle,2025-09-01,SM
NA,7274970275254148,2,BE am,2025-09-08,SM
NA,6149070368411524,1,Kontrolle,2025-09-05,DM
NA,6149070368411524,2,BE am,2025-09-09,LK
NA,1082520787619716,1,Kontrolle,2025-09-05,DM
NA,1082520787619716,2,BE am,2025-09-10,LK
NA,7837920228675460,1,Kontrolle,2025-09-05,DM
NA,2208420694462340,1,Kontrolle,2025-09-01,SM
NA,4460220508147588,1,Kontrolle,2025-09-10,HI
NA,8963820135518084,1,Kontrolle,2025-08-27,LK
NA,5691673531256708,3,K am,2025-08-26,SM
NA,625123950464900,1,Kontrolle,2025-09-01,SM
NA,625123950464900,2,BE am,2025-09-11,SM
NA,1751023857307524,3,K am,2025-08-26,SM
NA,6254623484678020,1,Kontrolle,2025-09-05,DM
NA,6254623484678020,2,BE am,2025-09-10,LK
NA,4002823670992772,1,Kontrolle,2025-09-05,DM
NA,4002823670992772,2,BE am,2025-09-09,LK
NA,8506423298363268,1,Kontrolle,2025-09-05,DM
NA,8506423298363268,2,BE am,2025-09-10,LK
NA,4847248601124740,3,K am,2025-08-28,LK
NA,2595448787439492,3,K am,2025-08-27,LK
NA,7099048414809988,2,BE am,2025-08-19,LK
NA,1469548880596868,1,Kontrolle,2025-09-05,DM
NA,8224948321652612,3,K am,2025-08-26,SM
NA,7661998368231300,1,Kontrolle,2025-09-05,DM
NA,2032498834018180,3,K am,2025-08-26,SM
NA,4284298647703428,1,Kontrolle,2025-09-05,DM
NA,4284298647703428,2,BE am,2025-09-10,LK
NA,8787898275073924,3,K am,2025-08-27,LK
NA,202911485398916,3,K am,2025-08-27,LK
NA,2454711299084164,1,Kontrolle,2025-09-05,DM
NA,2454711299084164,2,BE am,2025-09-10,LK
NA,1328811392241540,3,K am,2025-08-27,LK
NA,3580611205926788,1,Kontrolle,2025-09-05,DM
NA,3017661252505476,3,K am,2025-08-26,SM
NA,4143561159348100,3,K am,2025-08-27,LK
NA,8647160786718596,1,Kontrolle,2025-09-01,SM
NA,8647160786718596,2,BE am,2025-09-09,LK
NA,484386462109572,3,K am,2025-08-27,LK
NA,4987986089480068,1,Kontrolle,2025-09-05,DM
NA,4987986089480068,2,BE am,2025-09-09,LK
NA,2736186275794820,3,K am,2025-08-27,LK
NA,1610286368952196,3,K am,2025-08-27,LK
NA,3862086182637444,3,K am,2025-08-27,LK
NA,8365685810007940,2,BE am,2025-08-19,LK
NA,1047336415530884,1,Kontrolle,2025-09-10,HI
NA,7802735856586628,1,Kontrolle,2025-09-01,SM
NA,7802735856586628,2,BE am,2025-09-08,SM
NA,2173236322373508,3,K am,2025-08-21,SM
NA,8928635763429252,1,Kontrolle,2025-09-08,HI
NA,2384342554906500,3,K am,2025-08-28,LK
NA,6887942182276996,2,BE am,2025-08-20,SM
NA,6887942182276996,3,K am,2025-08-28,LK
NA,1258442648063876,3,K am,2025-08-28,LK
NA,3510242461749124,1,Kontrolle,2025-09-10,HI
NA,8013842089119620,3,K am,2025-08-28,LK
NA,695492694642564,3,K am,2025-08-28,LK
NA,5199092322013060,2,BE am,2025-08-19,LK
NA,2947292508327812,1,Kontrolle,2025-09-10,HI
NA,6324992228855684,3,K am,2025-08-26,SM
NA,4073192415170436,1,Kontrolle,2025-09-01,SM
NA,4073192415170436,2,BE am,2025-09-11,SM
NA,8576792042540932,1,Kontrolle,2025-09-08,HI
NA,414017717931908,1,Kontrolle,2025-09-08,HI
NA,414017717931908,2,BE am,2025-09-10,LK
NA,4917617345302404,3,K am,2025-08-27,LK
NA,6043517252145028,1,Kontrolle,2025-08-26,SM
NA,3791717438459780,3,K am,2025-08-27,LK
NA,976967671353220,1,Kontrolle,2025-09-10,HI
NA,976967671353220,2,BE am,2025-09-10,LK
NA,5480567298723716,3,K am,2025-08-27,LK
NA,3228767485038468,2,BE am,2025-08-19,LK
NA,3228767485038468,3,K am,2025-08-27,LK
NA,2102867578195844,3,K am,2025-08-27,LK
NA,8858267019251588,3,K am,2025-08-26,SM
NA,4776879856947076,1,Kontrolle,2025-09-08,HI
NA,2525080043261828,1,Kontrolle,2025-09-08,HI
NA,2525080043261828,2,BE am,2025-09-10,LK
NA,7028679670632324,3,K am,2025-09-08,LK
NA,8154579577474948,3,K am,2025-08-27,LK
NA,836230182997892,3,K am,2025-08-27,LK
NA,3088029996683140,3,K am,2025-08-27,LK
NA,7591629624053636,1,Kontrolle,2025-08-27,LK
NA,1962130089840516,3,K am,2025-08-27,LK
NA,4213929903525764,3,K am,2025-08-27,LK
NA,5058354833657732,3,K am,2025-08-26,SM
NA,2806555019972484,2,BE am,2025-08-18,LK
NA,2806555019972484,3,K am,2025-08-21,SM
NA,7310154647342980,1,Kontrolle,2025-09-10,HI
NA,6184254740500356,1,Kontrolle,2025-09-09,SM
NA,3932454926815108,1,Kontrolle,2025-09-08,HI
NA,3369504973393796,1,Kontrolle,2025-09-02,SM
NA,7873104600764292,1,Kontrolle,2025-09-08,HI
NA,2243605066551172,3,K am,2025-08-27,LK
NA,6747204693921668,3,K am,2025-08-28,LK
NA,4999392399236,1,Kontrolle,2025-09-08,HI
NA,6760398833454980,1,Kontrolle,2025-09-08,HI
NA,6760398833454980,2,BE am,2025-09-09,LK
NA,1130899299241860,3,K am,2025-08-26,SM
NA,5634498926612356,3,K am,2025-08-21,SM
NA,3382699112927108,3,K am,2025-08-28,LK
NA,7886298740297604,1,Kontrolle,2025-09-01,SM
NA,7886298740297604,2,BE am,2025-09-09,LK
NA,567949345820548,1,Kontrolle,2025-09-08,HI
NA,567949345820548,2,BE am,2025-09-10,LK
NA,5071548973191044,3,K am,2025-08-28,LK
NA,7323348786876292,1,Kontrolle,2025-09-10,HI
NA,7323348786876292,2,BE am,2025-09-10,LK
NA,1693849252663172,1,Kontrolle,2025-09-01,SM
NA,1693849252663172,2,BE am,2025-09-09,LK
NA,3945649066348420,1,Kontrolle,2025-08-27,SM
NA,8449248693718916,3,K am,2025-08-28,LK
NA,286474369109892,3,K am,2025-08-28,LK
NA,2538274182795140,3,K am,2025-08-28,LK
NA,5915973903323012,1,Kontrolle,2025-09-01,SM
NA,5915973903323012,2,BE am,2025-09-08,SM
NA,3664174089637764,3,K am,2025-08-21,SM
NA,8167773717008260,3,K am,2025-08-21,SM
NA,849424322531204,1,Kontrolle,2025-09-02,SM
NA,5353023949901700,1,Kontrolle,2025-09-10,HI
NA,3101224136216452,1,Kontrolle,2025-09-01,SM
NA,3101224136216452,2,BE am,2025-09-09,LK
NA,7604823763586948,1,Kontrolle,2025-08-27,SM
NA,1975324229373828,1,Kontrolle,2025-09-09,SM
NA,1975324229373828,2,BE am,2025-09-10,LK
NA,6478923856744324,1,Kontrolle,2025-09-08,HI
NA,6478923856744324,2,BE am,2025-09-09,LK
NA,4227124043059076,3,K am,2025-08-28,LK
NA,145736880754564,1,Kontrolle,2025-09-08,HI
NA,145736880754564,2,BE am,2025-09-10,LK
NA,4649336508125060,3,K am,2025-08-28,LK
NA,2397536694439812,3,K am,2025-08-28,LK
NA,6901136321810308,2,BE am,2025-09-04,LK
NA,1271636787597188,1,Kontrolle,2025-09-08,HI
NA,8027036228652932,3,K am,2025-08-21,SM
NA,708686834175876,3,K am,2025-08-26,SM
NA,2960486647861124,1,Kontrolle,2025-09-02,SM
NA,1834586741018500,1,Kontrolle,2025-09-01,SM
NA,1834586741018500,2,BE am,2025-09-11,SM
NA,6338186368388996,3,K am,2025-08-27,SM
NA,4086386554703748,1,Kontrolle,2025-09-09,SM
NA,8589986182074244,3,K am,2025-09-08,LK
NA,427211857465220,1,Kontrolle,2025-08-28,LK
NA,427211857465220,2,BE am,2025-09-05,LK
NA,427211857465220,3,K am,2025-09-08,LK
NA,2679011671150468,1,Kontrolle,2025-09-08,HI
NA,7182611298520964,3,K am,2025-08-28,LK
NA,1553111764307844,3,K am,2025-08-28,LK
NA,3804911577993092,1,Kontrolle,2025-09-10,HI
NA,3241961624571780,1,Kontrolle,2025-09-01,SM
NA,3241961624571780,2,BE am,2025-09-08,SM
NA,6619661345099652,1,Kontrolle,2025-09-09,SM
NA,4367861531414404,1,Kontrolle,2025-09-08,HI
NA,8871461158784900,1,Kontrolle,2025-09-01,SM
NA,75368136576900,3,K am,2025-08-27,SM
NA,4578967763947396,1,Kontrolle,2025-09-08,HI
NA,4578967763947396,2,BE am,2025-09-10,LK
NA,2327167950262148,3,K am,2025-09-08,LK
NA,1201268043419524,1,Kontrolle,2025-09-08,HI
NA,5704867670790020,1,Kontrolle,2025-09-08,LK
NA,3453067857104772,2,BE am,2025-08-19,LK
NA,3453067857104772,3,K am,2025-08-28,LK
NA,638318089998212,1,Kontrolle,2025-09-08,HI
NA,7393717531053956,1,Kontrolle,2025-09-08,HI
NA,1764217996840836,2,BE am,2025-08-19,LK
NA,1764217996840836,3,K am,2025-08-28,LK
NA,6267817624211332,1,Kontrolle,2025-09-08,HI
NA,6267817624211332,2,BE am,2025-09-10,LK
NA,4016017810526084,2,BE am,2025-08-19,SM
NA,4016017810526084,3,K am,2025-08-26,SM
NA,2608642926972804,1,Kontrolle,2025-09-08,HI
NA,1482743020130180,3,K am,2025-08-27,SM
NA,5986342647500676,1,Kontrolle,2025-09-08,HI
NA,5986342647500676,2,BE am,2025-09-10,LK
NA,3734542833815428,3,K am,2025-08-28,LK
NA,919793066708868,3,K am,2025-08-28,LK
NA,3171592880394116,3,K am,2025-08-28,LK
NA,6549292600921988,1,Kontrolle,2025-09-08,HI
NA,6549292600921988,2,BE am,2025-09-09,LK
NA,4297492787236740,1,Kontrolle,2025-09-01,SM
NA,4297492787236740,2,BE am,2025-09-09,LK
NA,8801092414607236,3,K am,2025-08-29,LK
NA,216105624932228,3,K am,2025-08-29,LK
NA,4719705252302724,3,K am,2025-08-29,LK
NA,6971505065987972,3,K am,2025-08-29,LK
NA,1342005531774852,3,K am,2025-08-26,SM
NA,8097404972830596,1,Kontrolle,2025-09-09,SM
NA,779055578353540,1,Kontrolle,2025-09-10,HI
NA,5282655205724036,1,Kontrolle,2025-08-27,SM
NA,7534455019409284,3,K am,2025-09-08,LK
NA,1904955485196164,3,K am,2025-08-28,LK
NA,8660354926251908,1,Kontrolle,2025-09-08,HI
NA,8660354926251908,2,BE am,2025-09-09,LK
NA,497580601642884,3,K am,2025-08-26,SM
NA,5001180229013380,3,K am,2025-08-21,SM
NA,7252980042698628,1,Kontrolle,2025-09-09,SM
NA,1623480508485508,1,Kontrolle,2025-09-08,HI
NA,8378879949541252,3,K am,2025-08-28,LK
NA,1060530555064196,3,K am,2025-08-28,LK
NA,3312330368749444,3,K am,2025-08-28,LK
NA,7815929996119940,3,K am,2025-08-28,LK
NA,2186430461906820,2,BE am,2025-08-19,LK
NA,2186430461906820,3,K am,2025-08-28,LK
NA,6690030089277316,2,BE am,2025-08-19,LK
NA,4438230275592068,3,K am,2025-08-28,LK
NA,4543783391858564,1,Kontrolle,2025-09-01,SM
NA,4543783391858564,2,BE am,2025-09-09,LK
NA,2291983578173316,1,Kontrolle,2025-08-27,SM
NA,1166083671330692,3,K am,2025-08-26,SM
NA,603133717909380,1,Kontrolle,2025-09-08,HI
NA,5106733345279876,3,K am,2025-08-28,LK
NA,7358533158965124,3,K am,2025-08-28,LK
NA,6232633252122500,1,Kontrolle,2025-09-08,HI
NA,3980833438437252,3,K am,2025-09-08,LK
NA,8484433065807748,2,BE am,2025-08-19,LK
NA,8484433065807748,3,K am,2025-08-28,LK
NA,321658741198724,1,Kontrolle,2025-08-28,LK
NA,321658741198724,2,BE am,2025-09-05,LK
NA,7077058182254468,1,Kontrolle,2025-09-01,SM
NA,7077058182254468,2,BE am,2025-09-09,LK
NA,1447558648041348,3,K am,2025-08-28,LK
NA,5951158275411844,2,BE am,2025-08-19,LK
NA,5951158275411844,3,K am,2025-08-28,LK
NA,8202958089097092,2,BE am,2025-08-19,SM
NA,8202958089097092,3,K am,2025-08-26,SM
NA,3136408508305284,1,Kontrolle,2025-09-08,HI
NA,7640008135675780,1,Kontrolle,2025-09-08,HI
NA,2010508601462660,1,Kontrolle,2025-08-27,SM
NA,6514108228833156,1,Kontrolle,2025-09-08,HI
NA,6514108228833156,2,BE am,2025-09-10,LK
NA,4262308415147908,1,Kontrolle,2025-09-08,HI
NA,180921252843396,3,K am,2025-08-28,LK
NA,4684520880213892,3,K am,2025-08-28,LK
NA,2432721066528644,1,Kontrolle,2025-09-08,HI
NA,5810420787056516,1,Kontrolle,2025-09-10,HI
NA,3558620973371268,3,K am,2025-08-26,SM
NA,2995671019949956,1,Kontrolle,2025-09-08,HI
NA,1869771113107332,1,Kontrolle,2025-09-09,SM
NA,6373370740477828,1,Kontrolle,2025-08-28,LK
NA,4121570926792580,1,Kontrolle,2025-09-08,HI
NA,8625170554163076,3,K am,2025-08-28,LK
NA,4965995856924548,3,K am,2025-08-28,LK
NA,2714196043239300,3,K am,2025-08-28,LK
NA,7217795670609796,2,BE am,2025-08-19,LK
NA,1588296136396676,1,Kontrolle,2025-09-08,HI
NA,8343695577452420,1,Kontrolle,2025-09-01,SM
NA,8343695577452420,2,BE am,2025-09-08,SM
NA,3277145996660612,1,Kontrolle,2025-09-09,SM
NA,7780745624031108,1,Kontrolle,2025-09-08,HI
NA,2151246089817988,1,Kontrolle,2025-09-01,SM
NA,6654845717188484,2,BE am,2025-08-19,SM
NA,6654845717188484,3,K am,2025-08-28,SM
NA,4403045903503236,1,Kontrolle,2025-09-08,HI
NA,8906645530873732,1,Kontrolle,2025-09-08,HI
NA,110552508665732,3,K am,2025-09-08,LK
NA,2362352322350980,1,Kontrolle,2025-09-10,HI
NA,6865951949721476,3,K am,2025-09-08,LK
NA,1236452415508356,2,BE am,2025-08-19,LK
NA,3488252229193604,1,Kontrolle,2025-09-08,HI
NA,5177102089457540,1,Kontrolle,2025-09-01,SM
NA,5177102089457540,2,BE am,2025-09-11,SM
NA,2925302275772292,3,K am,2025-08-26,SM
NA,7428901903142788,3,K am,2025-08-21,SM
NA,1799402368929668,1,Kontrolle,2025-09-08,HI
NA,6303001996300164,1,Kontrolle,2025-09-09,HI
NA,2643827299061636,1,Kontrolle,2025-09-09,HI
NA,1517927392219012,1,Kontrolle,2025-09-09,HI
NA,6021527019589508,1,Kontrolle,2025-09-10,HI
NA,3769727205904260,2,BE am,2025-08-19,LK
NA,3769727205904260,3,K am,2025-08-28,LK
NA,8273326833274756,2,BE am,2025-08-19,LK
NA,954977438797700,1,Kontrolle,2025-09-09,HI
NA,7710376879853444,2,BE am,2025-08-19,SM
NA,7710376879853444,3,K am,2025-08-26,SM
NA,8836276786696068,1,Kontrolle,2025-09-09,HI
NA,251289997021060,1,Kontrolle,2025-09-01,SM
NA,251289997021060,2,BE am,2025-09-09,LK
